id,failure
42320,0.454
42321,0.501
42322,0.51
42323,0.572
42324,0.453
42325,0.456
42326,0.55
42327,0.473
42328,0.478
42329,0.516
42330,0.498
42331,0.563
42332,0.478
42333,0.463
42334,0.48
42335,0.478
42336,0.496
42337,0.516
42338,0.588
42339,0.514
42340,0.422
42341,0.473
42342,0.495
42343,0.417
42344,0.542
42345,0.735
42346,0.651
42347,0.527
42348,0.527
42349,0.48
42350,0.474
42351,0.481
42352,0.53
42353,0.468
42354,0.443
42355,0.603
42356,0.495
42357,0.491
42358,0.502
42359,0.594
42360,0.543
42361,0.515
42362,0.5
42363,0.581
42364,0.637
42365,0.414
42366,0.454
42367,0.644
42368,0.659
42369,0.472
42370,0.488
42371,0.489
42372,0.51
42373,0.518
42374,0.535
42375,0.412
42376,0.465
42377,0.505
42378,0.478
42379,0.475
42380,0.402
42381,0.52
42382,0.433
42383,0.603
42384,0.518
42385,0.449
42386,0.393
42387,0.567
42388,0.513
42389,0.465
42390,0.489
42391,0.48
42392,0.43
42393,0.541
42394,0.47
42395,0.618
42396,0.513
42397,0.426
42398,0.38
42399,0.563
42400,0.68
42401,0.554
42402,0.544
42403,0.478
42404,0.587
42405,0.538
42406,0.574
42407,0.506
42408,0.539
42409,0.53
42410,0.561
42411,0.483
42412,0.609
42413,0.641
42414,0.481
42415,0.466
42416,0.683
42417,0.491
42418,0.649
42419,0.534
42420,0.503
42421,0.511
42422,0.506
42423,0.533
42424,0.45
42425,0.467
42426,0.516
42427,0.531
42428,0.486
42429,0.421
42430,0.41
42431,0.449
42432,0.576
42433,0.472
42434,0.505
42435,0.519
42436,0.496
42437,0.619
42438,0.489
42439,0.558
42440,0.499
42441,0.445
42442,0.548
42443,0.443
42444,0.531
42445,0.5
42446,0.482
42447,0.434
42448,0.459
42449,0.535
42450,0.466
42451,0.455
42452,0.547
42453,0.54
42454,0.491
42455,0.579
42456,0.469
42457,0.462
42458,0.388
42459,0.51
42460,0.659
42461,0.524
42462,0.507
42463,0.615
42464,0.642
42465,0.725
42466,0.531
42467,0.503
42468,0.594
42469,0.548
42470,0.53
42471,0.524
42472,0.53
42473,0.558
42474,0.474
42475,0.517
42476,0.487
42477,0.504
42478,0.658
42479,0.587
42480,0.451
42481,0.515
42482,0.465
42483,0.566
42484,0.547
42485,0.591
42486,0.662
42487,0.601
42488,0.515
42489,0.526
42490,0.554
42491,0.619
42492,0.737
42493,0.6
42494,0.413
42495,0.496
42496,0.595
42497,0.498
42498,0.481
42499,0.5
42500,0.484
42501,0.427
42502,0.493
42503,0.735
42504,0.522
42505,0.462
42506,0.667
42507,0.505
42508,0.483
42509,0.504
42510,0.394
42511,0.588
42512,0.482
42513,0.588
42514,0.367
42515,0.512
42516,0.475
42517,0.468
42518,0.456
42519,0.443
42520,0.392
42521,0.597
42522,0.432
42523,0.403
42524,0.518
42525,0.668
42526,0.61
42527,0.5
42528,0.448
42529,0.591
42530,0.448
42531,0.45
42532,0.569
42533,0.473
42534,0.478
42535,0.366
42536,0.583
42537,0.495
42538,0.484
42539,0.478
42540,0.588
42541,0.426
42542,0.511
42543,0.482
42544,0.54
42545,0.507
42546,0.593
42547,0.585
42548,0.513
42549,0.483
42550,0.504
42551,0.494
42552,0.666
42553,0.538
42554,0.433
42555,0.512
42556,0.509
42557,0.455
42558,0.399
42559,0.512
42560,0.547
42561,0.561
42562,0.511
42563,0.456
42564,0.576
42565,0.414
42566,0.434
42567,0.492
42568,0.503
42569,0.462
42570,0.633
42571,0.483
42572,0.471
42573,0.5
42574,0.734
42575,0.465
42576,0.502
42577,0.618
42578,0.474
42579,0.458
42580,0.387
42581,0.608
42582,0.445
42583,0.418
42584,0.508
42585,0.403
42586,0.506
42587,0.465
42588,0.439
42589,0.411
42590,0.493
42591,0.372
42592,0.552
42593,0.605
42594,0.647
42595,0.725
42596,0.556
42597,0.522
42598,0.412
42599,0.532
42600,0.45
42601,0.534
42602,0.484
42603,0.399
42604,0.449
42605,0.532
42606,0.577
42607,0.525
42608,0.628
42609,0.525
42610,0.505
42611,0.465
42612,0.544
42613,0.436
42614,0.551
42615,0.659
42616,0.525
42617,0.514
42618,0.345
42619,0.487
42620,0.536
42621,0.647
42622,0.546
42623,0.465
42624,0.513
42625,0.488
42626,0.499
42627,0.515
42628,0.493
42629,0.666
42630,0.489
42631,0.512
42632,0.525
42633,0.465
42634,0.561
42635,0.507
42636,0.444
42637,0.472
42638,0.469
42639,0.425
42640,0.423
42641,0.464
42642,0.452
42643,0.529
42644,0.456
42645,0.434
42646,0.409
42647,0.46
42648,0.404
42649,0.485
42650,0.488
42651,0.667
42652,0.586
42653,0.451
42654,0.49
42655,0.627
42656,0.508
42657,0.479
42658,0.479
42659,0.531
42660,0.497
42661,0.604
42662,0.412
42663,0.717
42664,0.448
42665,0.516
42666,0.473
42667,0.41
42668,0.577
42669,0.457
42670,0.535
42671,0.515
42672,0.581
42673,0.376
42674,0.603
42675,0.538
42676,0.431
42677,0.684
42678,0.507
42679,0.501
42680,0.479
42681,0.474
42682,0.466
42683,0.444
42684,0.534
42685,0.511
42686,0.532
42687,0.679
42688,0.551
42689,0.436
42690,0.507
42691,0.611
42692,0.477
42693,0.492
42694,0.535
42695,0.614
42696,0.423
42697,0.42
42698,0.636
42699,0.507
42700,0.569
42701,0.515
42702,0.456
42703,0.615
42704,0.404
42705,0.495
42706,0.558
42707,0.462
42708,0.516
42709,0.496
42710,0.576
42711,0.625
42712,0.487
42713,0.636
42714,0.481
42715,0.535
42716,0.472
42717,0.464
42718,0.431
42719,0.494
42720,0.486
42721,0.539
42722,0.453
42723,0.521
42724,0.391
42725,0.638
42726,0.602
42727,0.433
42728,0.496
42729,0.425
42730,0.571
42731,0.605
42732,0.513
42733,0.473
42734,0.613
42735,0.477
42736,0.647
42737,0.509
42738,0.655
42739,0.552
42740,0.444
42741,0.538
42742,0.526
42743,0.405
42744,0.484
42745,0.485
42746,0.603
42747,0.486
42748,0.485
42749,0.51
42750,0.356
42751,0.446
42752,0.568
42753,0.55
42754,0.539
42755,0.677
42756,0.456
42757,0.541
42758,0.498
42759,0.488
42760,0.541
42761,0.517
42762,0.481
42763,0.509
42764,0.635
42765,0.491
42766,0.453
42767,0.481
42768,0.56
42769,0.62
42770,0.431
42771,0.452
42772,0.66
42773,0.539
42774,0.545
42775,0.608
42776,0.519
42777,0.516
42778,0.442
42779,0.525
42780,0.513
42781,0.482
42782,0.474
42783,0.489
42784,0.461
42785,0.653
42786,0.42
42787,0.502
42788,0.509
42789,0.457
42790,0.537
42791,0.474
42792,0.582
42793,0.596
42794,0.447
42795,0.526
42796,0.505
42797,0.536
42798,0.446
42799,0.46
42800,0.714
42801,0.446
42802,0.498
42803,0.497
42804,0.486
42805,0.584
42806,0.418
42807,0.677
42808,0.574
42809,0.474
42810,0.432
42811,0.496
42812,0.476
42813,0.474
42814,0.441
42815,0.417
42816,0.504
42817,0.433
42818,0.517
42819,0.412
42820,0.682
42821,0.659
42822,0.674
42823,0.672
42824,0.529
42825,0.673
42826,0.509
42827,0.426
42828,0.409
42829,0.507
42830,0.423
42831,0.432
42832,0.403
42833,0.643
42834,0.512
42835,0.429
42836,0.548
42837,0.475
42838,0.447
42839,0.536
42840,0.559
42841,0.489
42842,0.502
42843,0.49
42844,0.384
42845,0.517
42846,0.521
42847,0.433
42848,0.545
42849,0.393
42850,0.723
42851,0.457
42852,0.517
42853,0.425
42854,0.532
42855,0.52
42856,0.522
42857,0.528
42858,0.492
42859,0.492
42860,0.528
42861,0.617
42862,0.436
42863,0.562
42864,0.798
42865,0.484
42866,0.516
42867,0.594
42868,0.537
42869,0.524
42870,0.479
42871,0.465
42872,0.609
42873,0.388
42874,0.529
42875,0.471
42876,0.568
42877,0.47
42878,0.449
42879,0.582
42880,0.526
42881,0.465
42882,0.48
42883,0.428
42884,0.392
42885,0.547
42886,0.43
42887,0.553
42888,0.48
42889,0.446
42890,0.47
42891,0.516
42892,0.439
42893,0.488
42894,0.482
42895,0.447
42896,0.466
42897,0.416
42898,0.564
42899,0.48
42900,0.636
42901,0.479
42902,0.468
42903,0.468
42904,0.499
42905,0.648
42906,0.691
42907,0.53
42908,0.652
42909,0.621
42910,0.554
42911,0.572
42912,0.492
42913,0.563
42914,0.496
42915,0.516
42916,0.498
42917,0.46
42918,0.418
42919,0.654
42920,0.467
42921,0.531
42922,0.44
42923,0.591
42924,0.512
42925,0.435
42926,0.473
42927,0.545
42928,0.479
42929,0.555
42930,0.525
42931,0.524
42932,0.47
42933,0.441
42934,0.536
42935,0.482
42936,0.512
42937,0.557
42938,0.524
42939,0.457
42940,0.448
42941,0.505
42942,0.477
42943,0.516
42944,0.422
42945,0.412
42946,0.446
42947,0.586
42948,0.594
42949,0.528
42950,0.503
42951,0.551
42952,0.456
42953,0.557
42954,0.481
42955,0.518
42956,0.503
42957,0.482
42958,0.599
42959,0.486
42960,0.555
42961,0.463
42962,0.522
42963,0.504
42964,0.55
42965,0.485
42966,0.39
42967,0.448
42968,0.501
42969,0.545
42970,0.443
42971,0.433
42972,0.706
42973,0.594
42974,0.497
42975,0.37
42976,0.589
42977,0.57
42978,0.666
42979,0.478
42980,0.692
42981,0.679
42982,0.598
42983,0.571
42984,0.526
42985,0.601
42986,0.493
42987,0.466
42988,0.547
42989,0.492
42990,0.466
42991,0.506
42992,0.522
42993,0.485
42994,0.486
42995,0.566
42996,0.433
42997,0.501
42998,0.474
42999,0.5
43000,0.486
43001,0.456
43002,0.542
43003,0.687
43004,0.432
43005,0.47
43006,0.49
43007,0.637
43008,0.544
43009,0.415
43010,0.586
43011,0.588
43012,0.622
43013,0.433
43014,0.523
43015,0.45
43016,0.522
43017,0.769
43018,0.418
43019,0.398
43020,0.547
43021,0.452
43022,0.5
43023,0.443
43024,0.42
43025,0.642
43026,0.638
43027,0.482
43028,0.476
43029,0.578
43030,0.492
43031,0.624
43032,0.571
43033,0.562
43034,0.535
43035,0.44
43036,0.49
43037,0.436
43038,0.542
43039,0.404
43040,0.521
43041,0.469
43042,0.461
43043,0.521
43044,0.482
43045,0.556
43046,0.458
43047,0.508
43048,0.533
43049,0.558
43050,0.704
43051,0.471
43052,0.542
43053,0.535
43054,0.479
43055,0.424
43056,0.468
43057,0.434
43058,0.475
43059,0.582
43060,0.451
43061,0.447
43062,0.613
43063,0.669
43064,0.462
43065,0.541
43066,0.506
43067,0.456
43068,0.683
43069,0.526
43070,0.54
43071,0.549
43072,0.549
43073,0.581
43074,0.651
43075,0.536
43076,0.573
43077,0.488
43078,0.493
43079,0.58
43080,0.441
43081,0.65
43082,0.426
43083,0.499
43084,0.56
43085,0.474
43086,0.429
43087,0.77
43088,0.51
43089,0.6
43090,0.399
43091,0.47
43092,0.444
43093,0.433
43094,0.514
43095,0.525
43096,0.658
43097,0.686
43098,0.583
43099,0.565
43100,0.728
43101,0.501
43102,0.628
43103,0.486
43104,0.534
43105,0.47
43106,0.468
43107,0.625
43108,0.601
43109,0.482
43110,0.486
43111,0.527
43112,0.43
43113,0.492
43114,0.507
43115,0.48
43116,0.536
43117,0.399
43118,0.51
43119,0.518
43120,0.5
43121,0.484
43122,0.588
43123,0.504
43124,0.496
43125,0.508
43126,0.475
43127,0.488
43128,0.492
43129,0.468
43130,0.573
43131,0.569
43132,0.558
43133,0.486
43134,0.484
43135,0.517
43136,0.55
43137,0.632
43138,0.659
43139,0.491
43140,0.449
43141,0.482
43142,0.476
43143,0.474
43144,0.432
43145,0.555
43146,0.469
43147,0.513
43148,0.471
43149,0.469
43150,0.476
43151,0.611
43152,0.526
43153,0.479
43154,0.559
43155,0.628
43156,0.693
43157,0.528
43158,0.408
43159,0.43
43160,0.48
43161,0.517
43162,0.465
43163,0.602
43164,0.499
43165,0.53
43166,0.472
43167,0.516
43168,0.433
43169,0.442
43170,0.48
43171,0.664
43172,0.481
43173,0.443
43174,0.464
43175,0.525
43176,0.521
43177,0.468
43178,0.453
43179,0.549
43180,0.488
43181,0.574
43182,0.475
43183,0.518
43184,0.523
43185,0.487
43186,0.487
43187,0.407
43188,0.462
43189,0.664
43190,0.513
43191,0.498
43192,0.471
43193,0.469
43194,0.601
43195,0.46
43196,0.462
43197,0.429
43198,0.621
43199,0.664
43200,0.524
43201,0.44
43202,0.537
43203,0.523
43204,0.506
43205,0.459
43206,0.496
43207,0.641
43208,0.435
43209,0.593
43210,0.466
43211,0.724
43212,0.468
43213,0.48
43214,0.577
43215,0.58
43216,0.487
43217,0.424
43218,0.565
43219,0.513
43220,0.476
43221,0.443
43222,0.561
43223,0.514
43224,0.514
43225,0.614
43226,0.646
43227,0.526
43228,0.52
43229,0.502
43230,0.461
43231,0.598
43232,0.543
43233,0.629
43234,0.584
43235,0.626
43236,0.469
43237,0.682
43238,0.422
43239,0.475
43240,0.507
43241,0.467
43242,0.604
43243,0.388
43244,0.451
43245,0.489
43246,0.54
43247,0.462
43248,0.565
43249,0.62
43250,0.536
43251,0.471
43252,0.633
43253,0.71
43254,0.6
43255,0.497
43256,0.441
43257,0.493
43258,0.483
43259,0.464
43260,0.532
43261,0.451
43262,0.53
43263,0.405
43264,0.544
43265,0.522
43266,0.531
43267,0.471
43268,0.599
43269,0.505
43270,0.505
43271,0.489
43272,0.483
43273,0.358
43274,0.483
43275,0.361
43276,0.574
43277,0.489
43278,0.519
43279,0.61
43280,0.523
43281,0.487
43282,0.583
43283,0.515
43284,0.392
43285,0.743
43286,0.628
43287,0.401
43288,0.516
43289,0.464
43290,0.527
43291,0.533
43292,0.63
43293,0.524
43294,0.626
43295,0.589
43296,0.525
43297,0.577
43298,0.484
43299,0.478
43300,0.614
43301,0.52
43302,0.469
43303,0.51
43304,0.494
43305,0.577
43306,0.429
43307,0.518
43308,0.468
43309,0.568
43310,0.497
43311,0.443
43312,0.469
43313,0.545
43314,0.558
43315,0.534
43316,0.398
43317,0.442
43318,0.54
43319,0.479
43320,0.429
43321,0.507
43322,0.536
43323,0.596
43324,0.438
43325,0.448
43326,0.52
43327,0.446
43328,0.476
43329,0.542
43330,0.527
43331,0.379
43332,0.543
43333,0.54
43334,0.515
43335,0.451
43336,0.541
43337,0.595
43338,0.628
43339,0.573
43340,0.594
43341,0.488
43342,0.546
43343,0.592
43344,0.473
43345,0.533
43346,0.536
43347,0.65
43348,0.507
43349,0.747
43350,0.516
43351,0.544
43352,0.695
43353,0.419
43354,0.569
43355,0.568
43356,0.47
43357,0.591
43358,0.522
43359,0.491
43360,0.461
43361,0.526
43362,0.427
43363,0.426
43364,0.404
43365,0.491
43366,0.484
43367,0.481
43368,0.621
43369,0.432
43370,0.495
43371,0.44
43372,0.52
43373,0.433
43374,0.512
43375,0.368
43376,0.631
43377,0.497
43378,0.752
43379,0.677
43380,0.485
43381,0.465
43382,0.546
43383,0.468
43384,0.585
43385,0.543
43386,0.508
43387,0.714
43388,0.575
43389,0.377
43390,0.529
43391,0.577
43392,0.43
43393,0.379
43394,0.395
43395,0.459
43396,0.592
43397,0.68
43398,0.449
43399,0.444
43400,0.405
43401,0.524
43402,0.402
43403,0.526
43404,0.516
43405,0.601
43406,0.605
43407,0.469
43408,0.589
43409,0.45
43410,0.458
43411,0.536
43412,0.421
43413,0.438
43414,0.44
43415,0.501
43416,0.554
43417,0.395
43418,0.449
43419,0.556
43420,0.592
43421,0.501
43422,0.371
43423,0.479
43424,0.396
43425,0.588
43426,0.411
43427,0.497
43428,0.475
43429,0.492
43430,0.418
43431,0.541
43432,0.576
43433,0.499
43434,0.596
43435,0.647
43436,0.59
43437,0.614
43438,0.539
43439,0.392
43440,0.465
43441,0.396
43442,0.547
43443,0.461
43444,0.487
43445,0.407
43446,0.467
43447,0.514
43448,0.445
43449,0.48
43450,0.569
43451,0.438
43452,0.532
43453,0.408
43454,0.507
43455,0.467
43456,0.48
43457,0.49
43458,0.528
43459,0.533
43460,0.508
43461,0.427
43462,0.542
43463,0.562
43464,0.589
43465,0.448
43466,0.464
43467,0.606
43468,0.453
43469,0.47
43470,0.556
43471,0.539
43472,0.52
43473,0.446
43474,0.632
43475,0.709
43476,0.461
43477,0.503
43478,0.506
43479,0.538
43480,0.403
43481,0.575
43482,0.513
43483,0.591
43484,0.47
43485,0.52
43486,0.449
43487,0.536
43488,0.494
43489,0.487
43490,0.432
43491,0.486
43492,0.557
43493,0.437
43494,0.503
43495,0.506
43496,0.57
43497,0.691
43498,0.598
43499,0.426
43500,0.473
43501,0.62
43502,0.548
43503,0.564
43504,0.468
43505,0.566
43506,0.408
43507,0.551
43508,0.465
43509,0.541
43510,0.496
43511,0.428
43512,0.442
43513,0.538
43514,0.589
43515,0.463
43516,0.599
43517,0.751
43518,0.577
43519,0.807
43520,0.451
43521,0.547
43522,0.567
43523,0.562
43524,0.582
43525,0.478
43526,0.441
43527,0.576
43528,0.478
43529,0.546
43530,0.55
43531,0.457
43532,0.702
43533,0.564
43534,0.486
43535,0.465
43536,0.491
43537,0.697
43538,0.523
43539,0.653
43540,0.543
43541,0.47
43542,0.5
43543,0.57
43544,0.759
43545,0.54
43546,0.526
43547,0.485
43548,0.484
43549,0.606
43550,0.448
43551,0.464
43552,0.587
43553,0.529
43554,0.602
43555,0.423
43556,0.609
43557,0.546
43558,0.458
43559,0.515
43560,0.634
43561,0.519
43562,0.643
43563,0.53
43564,0.492
43565,0.461
43566,0.697
43567,0.482
43568,0.464
43569,0.434
43570,0.532
43571,0.496
43572,0.517
43573,0.577
43574,0.446
43575,0.542
43576,0.571
43577,0.449
43578,0.499
43579,0.529
43580,0.397
43581,0.573
43582,0.43
43583,0.583
43584,0.698
43585,0.462
43586,0.566
43587,0.414
43588,0.686
43589,0.459
43590,0.498
43591,0.704
43592,0.483
43593,0.466
43594,0.532
43595,0.575
43596,0.471
43597,0.469
43598,0.67
43599,0.435
43600,0.615
43601,0.604
43602,0.496
43603,0.532
43604,0.42
43605,0.526
43606,0.517
43607,0.466
43608,0.647
43609,0.687
43610,0.497
43611,0.438
43612,0.506
43613,0.554
43614,0.479
43615,0.625
43616,0.444
43617,0.408
43618,0.455
43619,0.581
43620,0.511
43621,0.437
43622,0.434
43623,0.431
43624,0.453
43625,0.473
43626,0.619
43627,0.631
43628,0.441
43629,0.416
43630,0.635
43631,0.584
43632,0.405
43633,0.464
43634,0.57
43635,0.499
43636,0.413
43637,0.523
43638,0.635
43639,0.397
43640,0.452
43641,0.63
43642,0.526
43643,0.41
43644,0.512
43645,0.428
43646,0.496
43647,0.541
43648,0.536
43649,0.437
43650,0.507
43651,0.502
43652,0.532
43653,0.51
43654,0.535
43655,0.486
43656,0.462
43657,0.675
43658,0.428
43659,0.546
43660,0.514
43661,0.501
43662,0.428
43663,0.449
43664,0.583
43665,0.618
43666,0.62
43667,0.493
43668,0.592
43669,0.528
43670,0.537
43671,0.435
43672,0.427
43673,0.475
43674,0.531
43675,0.453
43676,0.56
43677,0.593
43678,0.448
43679,0.526
43680,0.47
43681,0.531
43682,0.521
43683,0.46
43684,0.49
43685,0.457
43686,0.535
43687,0.599
43688,0.572
43689,0.495
43690,0.48
43691,0.476
43692,0.498
43693,0.573
43694,0.511
43695,0.547
43696,0.538
43697,0.483
43698,0.472
43699,0.472
43700,0.398
43701,0.601
43702,0.426
43703,0.495
43704,0.529
43705,0.407
43706,0.574
43707,0.696
43708,0.624
43709,0.443
43710,0.519
43711,0.419
43712,0.431
43713,0.467
43714,0.524
43715,0.49
43716,0.609
43717,0.645
43718,0.484
43719,0.552
43720,0.538
43721,0.53
43722,0.647
43723,0.541
43724,0.488
43725,0.566
43726,0.553
43727,0.538
43728,0.525
43729,0.537
43730,0.523
43731,0.463
43732,0.445
43733,0.472
43734,0.411
43735,0.476
43736,0.603
43737,0.491
43738,0.563
43739,0.419
43740,0.448
43741,0.406
43742,0.525
43743,0.578
43744,0.459
43745,0.478
43746,0.622
43747,0.611
43748,0.519
43749,0.493
43750,0.567
43751,0.461
43752,0.627
43753,0.432
43754,0.527
43755,0.415
43756,0.502
43757,0.406
43758,0.513
43759,0.465
43760,0.502
43761,0.453
43762,0.453
43763,0.549
43764,0.565
43765,0.635
43766,0.606
43767,0.477
43768,0.786
43769,0.574
43770,0.599
43771,0.498
43772,0.46
43773,0.522
43774,0.535
43775,0.459
43776,0.504
43777,0.531
43778,0.569
43779,0.48
43780,0.427
43781,0.715
43782,0.471
43783,0.618
43784,0.468
43785,0.521
43786,0.491
43787,0.579
43788,0.492
43789,0.504
43790,0.458
43791,0.594
43792,0.424
43793,0.496
43794,0.41
43795,0.491
43796,0.571
43797,0.543
43798,0.482
43799,0.525
43800,0.434
43801,0.59
43802,0.427
43803,0.554
43804,0.516
43805,0.566
43806,0.451
43807,0.494
43808,0.614
43809,0.398
43810,0.395
43811,0.559
43812,0.437
43813,0.493
43814,0.547
43815,0.457
43816,0.576
43817,0.455
43818,0.491
43819,0.474
43820,0.454
43821,0.515
43822,0.404
43823,0.499
43824,0.452
43825,0.469
43826,0.627
43827,0.519
43828,0.42
43829,0.507
43830,0.548
43831,0.527
43832,0.534
43833,0.477
43834,0.445
43835,0.515
43836,0.616
43837,0.518
43838,0.57
43839,0.455
43840,0.627
43841,0.567
43842,0.441
43843,0.573
43844,0.593
43845,0.457
43846,0.447
43847,0.452
43848,0.518
43849,0.6
43850,0.484
43851,0.486
43852,0.415
43853,0.5
43854,0.447
43855,0.677
43856,0.671
43857,0.465
43858,0.382
43859,0.48
43860,0.508
43861,0.505
43862,0.526
43863,0.438
43864,0.452
43865,0.418
43866,0.58
43867,0.522
43868,0.392
43869,0.617
43870,0.493
43871,0.482
43872,0.478
43873,0.484
43874,0.475
43875,0.44
43876,0.662
43877,0.461
43878,0.578
43879,0.57
43880,0.522
43881,0.664
43882,0.481
43883,0.554
43884,0.539
43885,0.521
43886,0.48
43887,0.454
43888,0.542
43889,0.557
43890,0.468
43891,0.454
43892,0.666
43893,0.51
43894,0.454
43895,0.55
43896,0.421
43897,0.491
43898,0.429
43899,0.656
43900,0.472
43901,0.471
43902,0.598
43903,0.438
43904,0.447
43905,0.578
43906,0.461
43907,0.544
43908,0.485
43909,0.447
43910,0.451
43911,0.529
43912,0.421
43913,0.479
43914,0.621
43915,0.619
43916,0.533
43917,0.561
43918,0.459
43919,0.51
43920,0.543
43921,0.702
43922,0.569
43923,0.483
43924,0.531
43925,0.501
43926,0.532
43927,0.529
43928,0.571
43929,0.449
43930,0.623
43931,0.478
43932,0.428
43933,0.398
43934,0.526
43935,0.453
43936,0.519
43937,0.671
43938,0.563
43939,0.669
43940,0.471
43941,0.401
43942,0.522
43943,0.5
43944,0.597
43945,0.662
43946,0.518
43947,0.548
43948,0.582
43949,0.486
43950,0.518
43951,0.48
43952,0.403
43953,0.423
43954,0.559
43955,0.469
43956,0.539
43957,0.597
43958,0.467
43959,0.431
43960,0.399
43961,0.5
43962,0.58
43963,0.643
43964,0.55
43965,0.538
43966,0.605
43967,0.505
43968,0.47
43969,0.507
43970,0.608
43971,0.414
43972,0.552
43973,0.812
43974,0.497
43975,0.443
43976,0.565
43977,0.501
43978,0.426
43979,0.505
43980,0.539
43981,0.562
43982,0.489
43983,0.427
43984,0.41
43985,0.528
43986,0.385
43987,0.474
43988,0.425
43989,0.635
43990,0.573
43991,0.533
43992,0.624
43993,0.414
43994,0.443
43995,0.52
43996,0.537
43997,0.417
43998,0.606
43999,0.482
44000,0.532
44001,0.523
44002,0.622
44003,0.433
44004,0.475
44005,0.623
44006,0.58
44007,0.553
44008,0.654
44009,0.568
44010,0.486
44011,0.539
44012,0.512
44013,0.506
44014,0.485
44015,0.484
44016,0.452
44017,0.446
44018,0.595
44019,0.536
44020,0.416
44021,0.49
44022,0.534
44023,0.485
44024,0.51
44025,0.58
44026,0.494
44027,0.531
44028,0.559
44029,0.505
44030,0.416
44031,0.545
44032,0.609
44033,0.519
44034,0.44
44035,0.452
44036,0.538
44037,0.508
44038,0.435
44039,0.559
44040,0.423
44041,0.47
44042,0.497
44043,0.49
44044,0.499
44045,0.512
44046,0.604
44047,0.532
44048,0.391
44049,0.49
44050,0.539
44051,0.48
44052,0.472
44053,0.586
44054,0.663
44055,0.602
44056,0.499
44057,0.447
44058,0.501
44059,0.593
44060,0.425
44061,0.402
44062,0.419
44063,0.56
44064,0.594
44065,0.534
44066,0.543
44067,0.495
44068,0.455
44069,0.517
44070,0.485
44071,0.43
44072,0.551
44073,0.544
44074,0.429
44075,0.589
44076,0.584
44077,0.57
44078,0.67
44079,0.525
44080,0.503
44081,0.564
44082,0.499
44083,0.534
44084,0.525
44085,0.482
44086,0.468
44087,0.491
44088,0.43
44089,0.407
44090,0.556
44091,0.595
44092,0.502
44093,0.557
44094,0.781
44095,0.599
44096,0.401
44097,0.555
44098,0.704
44099,0.559
44100,0.652
44101,0.434
44102,0.458
44103,0.515
44104,0.482
44105,0.59
44106,0.521
44107,0.498
44108,0.426
44109,0.519
44110,0.509
44111,0.489
44112,0.46
44113,0.442
44114,0.71
44115,0.453
44116,0.545
44117,0.51
44118,0.493
44119,0.508
44120,0.539
44121,0.476
44122,0.654
44123,0.522
44124,0.518
44125,0.483
44126,0.502
44127,0.458
44128,0.457
44129,0.46
44130,0.573
44131,0.504
44132,0.723
44133,0.449
44134,0.513
44135,0.573
44136,0.619
44137,0.53
44138,0.582
44139,0.52
44140,0.792
44141,0.467
44142,0.602
44143,0.623
44144,0.402
44145,0.516
44146,0.576
44147,0.515
44148,0.491
44149,0.445
44150,0.555
44151,0.594
44152,0.465
44153,0.558
44154,0.527
44155,0.499
44156,0.587
44157,0.441
44158,0.415
44159,0.471
44160,0.575
44161,0.494
44162,0.562
44163,0.523
44164,0.413
44165,0.555
44166,0.741
44167,0.607
44168,0.52
44169,0.415
44170,0.463
44171,0.538
44172,0.739
44173,0.465
44174,0.513
44175,0.42
44176,0.437
44177,0.446
44178,0.583
44179,0.457
44180,0.543
44181,0.447
44182,0.565
44183,0.553
44184,0.48
44185,0.523
44186,0.411
44187,0.59
44188,0.488
44189,0.428
44190,0.467
44191,0.422
44192,0.532
44193,0.398
44194,0.43
44195,0.506
44196,0.463
44197,0.486
44198,0.628
44199,0.511
44200,0.413
44201,0.518
44202,0.561
44203,0.525
44204,0.522
44205,0.591
44206,0.494
44207,0.546
44208,0.479
44209,0.525
44210,0.423
44211,0.538
44212,0.562
44213,0.462
44214,0.629
44215,0.469
44216,0.531
44217,0.447
44218,0.553
44219,0.565
44220,0.608
44221,0.614
44222,0.427
44223,0.555
44224,0.599
44225,0.381
44226,0.582
44227,0.672
44228,0.529
44229,0.601
44230,0.455
44231,0.571
44232,0.511
44233,0.599
44234,0.453
44235,0.534
44236,0.554
44237,0.419
44238,0.592
44239,0.404
44240,0.44
44241,0.656
44242,0.581
44243,0.601
44244,0.611
44245,0.538
44246,0.486
44247,0.54
44248,0.512
44249,0.626
44250,0.473
44251,0.503
44252,0.562
44253,0.507
44254,0.422
44255,0.45
44256,0.554
44257,0.536
44258,0.492
44259,0.66
44260,0.519
44261,0.695
44262,0.517
44263,0.563
44264,0.43
44265,0.461
44266,0.625
44267,0.492
44268,0.563
44269,0.497
44270,0.529
44271,0.497
44272,0.563
44273,0.489
44274,0.526
44275,0.398
44276,0.595
44277,0.599
44278,0.381
44279,0.703
44280,0.528
44281,0.365
44282,0.487
44283,0.4
44284,0.584
44285,0.416
44286,0.557
44287,0.483
44288,0.575
44289,0.473
44290,0.484
44291,0.636
44292,0.448
44293,0.569
44294,0.546
44295,0.682
44296,0.677
44297,0.572
44298,0.521
44299,0.428
44300,0.415
44301,0.48
44302,0.579
44303,0.59
44304,0.468
44305,0.492
44306,0.392
44307,0.433
44308,0.459
44309,0.582
44310,0.615
44311,0.513
44312,0.486
44313,0.454
44314,0.436
44315,0.576
44316,0.492
44317,0.416
44318,0.569
